raceId,driverId,driverFullName,stop,lap,time,duration,milliseconds
51,8,Nyck de Vries,1,29,14:19:22,23.498,23498
51,6,Valtteri Bottas,1,35,15:05:11,24.628,24628
51,34,Guanyu Zhou,1,20,16:40:05,26.254,26254
51,34,Guanyu Zhou,2,22,15:48:06,26.065,26065
51,14,Nico Hulkenberg,1,9,16:03:43,21.497,21497
51,14,Nico Hulkenberg,2,46,14:10:00,26.613,26613
51,18,Kevin Magnussen,1,8,15:01:51,26.803,26803
51,18,Kevin Magnussen,2,28,16:23:54,29.807,29807
51,18,Kevin Magnussen,3,41,14:12:40,21.636,21636
52,32,Max Verstappen,1,19,15:06:55,24.077,24077
52,32,Max Verstappen,2,42,14:38:23,31.693,31693
52,22,Sergio Perez,1,36,16:09:52,23.408,23408
52,22,Sergio Perez,2,53,14:39:02,27.792,27792
52,13,Lewis Hamilton,1,15,15:43:11,22.265,22265
52,13,Lewis Hamilton,2,26,16:10:57,30.168,30168
52,13,Lewis Hamilton,3,27,15:12:38,22.133,22133
52,26,George Russell,1,47,15:59:42,26.027,26027
52,17,Charles Leclerc,1,32,16:35:04,22.406,22406
52,17,Charles Leclerc,2,36,14:23:09,26.043,26043
52,27,Carlos Sainz,1,39,15:02:22,23.585,23585
52,20,Lando Norris,1,38,16:48:53,31.307,31307
52,23,Oscar Piastri,1,13,16:20:58,31.370,31370
52,23,Oscar Piastri,2,41,16:36:44,29.139,29139
52,2,Fernando Alonso,1,33,14:18:20,31.038,31038
52,2,Fernando Alonso,2,42,15:48:12,22.719,22719
52,30,Lance Stroll,1,35,15:24:05,27.123,27123
52,30,Lance Stroll,2,48,14:31:06,28.535,28535
52,21,Esteban Ocon,1,38,15:31:50,26.870,26870
52,21,Esteban Ocon,2,47,16:44:03,25.205,25205
52,10,Pierre Gasly,1,10,15:57:37,21.961,21961
52,10,Pierre Gasly,2,20,16:11:41,29.859,29859
52,1,Alexander Albon,1,11,14:19:24,20.958,20958
52,1,Alexander Albon,2,42,15:34:03,23.584,23584
52,28,Logan Sargeant,1,35,14:32:23,29.084,29084
52,28,Logan Sargeant,2,40,16:02:58,31.659,31659
52,28,Logan Sargeant,3,51,14:29:11,24.014,24014
52,31,Yuki Tsunoda,1,12,15:13:36,23.835,23835
52,31,Yuki Tsunoda,2,28,16:00:02,30.992,30992
52,31,Yuki Tsunoda,3,53,14:57:44,26.750,26750
52,8,Nyck de Vries,1,26,14:42:52,20.577,20577
52,6,Valtteri Bottas,1,19,15:58:53,24.241,24241
52,6,Valtteri Bottas,2,29,14:09:09,27.085,27085
52,6,Valtteri Bottas,3,32,14:39:42,30.309,30309
52,34,Guanyu Zhou,1,35,16:55:57,29.847,29847
52,34,Guanyu Zhou,2,51,15:13:56,30.759,30759
52,14,Nico Hulkenberg,1,25,14:26:52,31.809,31809
52,14,Nico Hulkenberg,2,34,15:17:53,27.277,27277
52,18,Kevin Magnussen,1,24,16:44:25,20.670,20670
52,18,Kevin Magnussen,2,39,16:49:28,21.184,21184
52,18,Kevin Magnussen,3,46,16:44:14,22.611,22611
53,32,Max Verstappen,1,15,14:57:50,22.388,22388
53,22,Sergio Perez,1,19,14:47:16,25.863,25863
53,22,Sergio Perez,2,42,16:59:44,31.655,31655
53,13,Lewis Hamilton,1,26,16:16:06,25.164,25164
53,13,Lewis Hamilton,2,42,15:52:56,22.456,22456
53,26,George Russell,1,13,14:33:02,23.789,23789
53,26,George Russell,2,39,15:06:07,28.183,28183
53,26,George Russell,3,43,14:53:24,24.246,24246
53,17,Charles Leclerc,1,52,14:27:39,21.604,21604
53,27,Carlos Sainz,1,17,14:42:59,30.281,30281
53,27,Carlos Sainz,2,36,14:49:13,28.751,28751
53,20,Lando Norris,1,10,14:21:55,20.732,20732
53,20,Lando Norris,2,44,14:22:29,24.609,24609
53,23,Oscar Piastri,1,49,15:24:09,21.424,21424
53,2,Fernando Alonso,1,12,16:12:21,23.514,23514
53,2,Fernando Alonso,2,22,16:28:01,31.280,31280
53,2,Fernando Alonso,3,40,14:53:15,27.717,27717
53,30,Lance Stroll,1,26,14:35:20,23.139,23139
53,30,Lance Stroll,2,43,14:43:04,21.429,21429
53,21,Esteban Ocon,1,9,16:10:46,30.634,30634
53,21,Esteban Ocon,2,42,15:02:09,25.770,25770
53,10,Pierre Gasly,1,8,14:36:03,26.745,26745
53,10,Pierre Gasly,2,22,16:07:54,26.849,26849
53,10,Pierre Gasly,3,51,16:02:36,24.178,24178
53,1,Alexander Albon,1,9,16:41:24,28.305,28305
53,1,Alexander Albon,2,49,16:39:24,25.127,25127
53,28,Logan Sargeant,1,23,16:16:22,28.537,28537
53,28,Logan Sargeant,2,51,15:30:58,30.931,30931
53,31,Yuki Tsunoda,1,31,14:18:40,24.167,24167
53,31,Yuki Tsunoda,2,37,15:16:56,23.356,23356
53,31,Yuki Tsunoda,3,42,15:47:01,23.126,23126
53,8,Nyck de Vries,1,17,15:26:45,21.197,21197
53,8,Nyck de Vries,2,27,14:25:08,29.371,29371
53,6,Valtteri Bottas,1,21,15:29:46,27.399,27399
53,6,Valtteri Bottas,2,30,15:24:29,27.910,27910
53,6,Valtteri Bottas,3,33,15:20:42,26.456,26456
53,34,Guanyu Zhou,1,41,14:13:45,23.873,23873
53,34,Guanyu Zhou,2,54,16:12:55,23.628,23628
53,14,Nico Hulkenberg,1,31,16:55:48,28.091,28091
53,14,Nico Hulkenberg,2,47,15:41:19,27.188,27188
53,18,Kevin Magnussen,1,17,14:34:41,28.204,28204
54,32,Max Verstappen,1,34,14:13:21,21.333,21333
54,32,Max Verstappen,2,47,14:42:24,29.538,29538
54,22,Sergio Perez,1,19,16:13:24,20.890,20890
54,22,Sergio Perez,2,35,16:11:17,29.796,29796
54,22,Sergio Perez,3,36,16:49:09,31.651,31651
54,13,Lewis Hamilton,1,20,15:20:29,22.968,22968
54,13,Lewis Hamilton,2,44,16:08:48,24.525,24525
54,26,George Russell,1,28,14:43:06,30.790,30790
54,26,George Russell,2,41,14:01:00,21.570,21570
54,26,George Russell,3,47,15:54:05,21.364,21364
54,17,Charles Leclerc,1,20,14:19:53,22.967,22967
54,17,Charles Leclerc,2,30,15:39:58,21.581,21581
54,27,Carlos Sainz,1,36,16:11:18,26.047,26047
54,27,Carlos Sainz,2,38,14:51:35,25.468,25468
54,20,Lando Norris,1,17,15:07:34,23.174,23174
54,23,Oscar Piastri,1,18,16:30:44,29.549,29549
54,23,Oscar Piastri,2,34,16:54:57,25.107,25107
54,23,Oscar Piastri,3,43,14:42:09,24.586,24586
54,2,Fernando Alonso,1,10,15:24:30,26.741,26741
54,2,Fernando Alonso,2,14,14:37:44,23.292,23292
54,2,Fernando Alonso,3,16,15:37:36,26.437,26437
54,30,Lance Stroll,1,9,16:36:22,28.557,28557
54,21,Esteban Ocon,1,12,14:39:19,23.403,23403
54,21,Esteban Ocon,2,13,15:58:09,31.598,31598
54,21,Esteban Ocon,3,31,16:12:40,22.318,22318
54,10,Pierre Gasly,1,13,16:51:31,26.311,26311
54,10,Pierre Gasly,2,53,16:57:37,20.761,20761
54,1,Alexander Albon,1,18,14:32:17,24.640,24640
54,1,Alexander Albon,2,31,14:31:20,29.026,29026
54,28,Logan Sargeant,1,11,15:16:28,31.977,31977
54,28,Logan Sargeant,2,23,15:02:17,27.593,27593
54,28,Logan Sargeant,3,49,15:42:05,31.259,31259
54,31,Yuki Tsunoda,1,10,14:47:36,30.726,30726
54,31,Yuki Tsunoda,2,16,15:24:12,20.814,20814
54,8,Nyck de Vries,1,10,15:44:24,31.508,31508
54,8,Nyck de Vries,2,32,15:51:32,25.999,25999
54,8,Nyck de Vries,3,52,15:45:21,27.455,27455
54,6,Valtteri Bottas,1,30,16:12:31,24.785,24785
54,34,Guanyu Zhou,1,13,14:51:42,31.506,31506
54,34,Guanyu Zhou,2,36,16:57:07,25.720,25720
54,14,Nico Hulkenberg,1,16,14:04:11,22.253,22253
54,18,Kevin Magnussen,1,17,14:55:04,24.382,24382
54,18,Kevin Magnussen,2,44,16:00:47,20.658,20658
55,32,Max Verstappen,1,12,16:55:29,30.047,30047
55,32,Max Verstappen,2,17,15:50:42,30.838,30838
55,32,Max Verstappen,3,47,16:07:03,22.233,22233
55,22,Sergio Perez,1,13,14:45:05,23.540,23540
55,22,Sergio Perez,2,20,15:50:43,20.562,20562
55,13,Lewis Hamilton,1,11,15:20:40,21.801,21801
55,26,George Russell,1,20,16:45:11,28.615,28615
55,26,George Russell,2,38,15:46:43,28.187,28187
55,17,Charles Leclerc,1,11,16:00:05,23.529,23529
55,17,Charles Leclerc,2,36,14:16:09,23.381,23381
55,27,Carlos Sainz,1,20,16:48:04,22.531,22531
55,27,Carlos Sainz,2,44,14:54:20,23.583,23583
55,27,Carlos Sainz,3,52,14:25:40,24.230,24230
55,20,Lando Norris,1,26,16:18:13,28.801,28801
55,20,Lando Norris,2,34,15:52:22,27.488,27488
55,20,Lando Norris,3,46,16:00:41,24.444,24444
55,23,Oscar Piastri,1,24,14:03:04,23.142,23142
55,23,Oscar Piastri,2,26,15:57:46,28.592,28592
55,23,Oscar Piastri,3,51,16:48:52,21.489,21489
55,2,Fernando Alonso,1,51,14:47:43,27.806,27806
55,2,Fernando Alonso,2,53,15:37:49,21.945,21945
55,30,Lance Stroll,1,31,16:04:36,30.420,30420
55,30,Lance Stroll,2,51,16:53:20,24.799,24799
55,30,Lance Stroll,3,52,15:47:51,27.885,27885
55,21,Esteban Ocon,1,27,15:34:47,28.513,28513
55,21,Esteban Ocon,2,39,14:37:10,23.617,23617
55,10,Pierre Gasly,1,30,15:56:29,27.213,27213
55,1,Alexander Albon,1,33,15:09:09,28.108,28108
55,1,Alexander Albon,2,37,15:01:55,26.817,26817
55,28,Logan Sargeant,1,28,16:09:25,26.749,26749
55,31,Yuki Tsunoda,1,35,14:37:11,23.330,23330
55,31,Yuki Tsunoda,2,50,14:01:25,24.055,24055
55,8,Nyck de Vries,1,25,14:31:25,23.740,23740
55,8,Nyck de Vries,2,29,15:53:54,23.093,23093
55,6,Valtteri Bottas,1,20,16:46:31,28.471,28471
55,6,Valtteri Bottas,2,22,15:54:10,27.591,27591
55,34,Guanyu Zhou,1,11,14:04:20,26.289,26289
55,34,Guanyu Zhou,2,50,16:18:09,28.310,28310
55,14,Nico Hulkenberg,1,39,15:31:00,24.045,24045
55,18,Kevin Magnussen,1,18,15:43:39,30.829,30829
55,18,Kevin Magnussen,2,29,16:07:38,27.528,27528
55,18,Kevin Magnussen,3,48,16:18:21,22.620,22620
56,32,Max Verstappen,1,16,16:30:04,26.554,26554
56,32,Max Verstappen,2,52,15:23:26,20.790,20790
56,22,Sergio Perez,1,28,14:58:55,31.776,31776
56,13,Lewis Hamilton,1,25,15:36:50,29.593,29593
56,13,Lewis Hamilton,2,38,16:12:57,25.924,25924
56,13,Lewis Hamilton,3,48,15:50:40,22.582,22582
56,26,George Russell,1,22,16:15:52,30.213,30213
56,26,George Russell,2,53,15:36:30,24.581,24581
56,17,Charles Leclerc,1,14,14:39:20,26.793,26793
56,17,Charles Leclerc,2,28,16:31:29,21.832,21832
56,17,Charles Leclerc,3,40,16:17:04,30.372,30372
56,27,Carlos Sainz,1,20,15:54:49,22.844,22844
56,27,Carlos Sainz,2,25,15:15:14,21.467,21467
56,20,Lando Norris,1,28,15:35:09,30.668,30668
56,20,Lando Norris,2,30,15:31:20,24.968,24968
56,23,Oscar Piastri,1,20,14:59:38,31.081,31081
56,23,Oscar Piastri,2,42,14:18:46,30.413,30413
56,2,Fernando Alonso,1,20,16:18:15,29.077,29077
56,30,Lance Stroll,1,35,15:16:13,20.678,20678
56,30,Lance Stroll,2,52,15:01:01,22.860,22860
56,21,Esteban Ocon,1,13,15:49:58,26.539,26539
56,21,Esteban Ocon,2,34,15:40:24,22.918,22918
56,10,Pierre Gasly,1,36,14:59:17,25.646,25646
56,10,Pierre Gasly,2,46,15:12:45,27.970,27970
56,1,Alexander Albon,1,18,14:20:01,30.108,30108
56,1,Alexander Albon,2,26,14:55:20,22.530,22530
56,28,Logan Sargeant,1,17,16:24:35,25.665,25665
56,28,Logan Sargeant,2,31,16:27:41,20.917,20917
56,31,Yuki Tsunoda,1,19,14:41:18,30.544,30544
56,31,Yuki Tsunoda,2,28,16:48:36,25.808,25808
56,8,Nyck de Vries,1,40,16:45:45,21.415,21415
56,6,Valtteri Bottas,1,12,14:09:06,21.612,21612
56,34,Guanyu Zhou,1,23,15:22:21,22.005,22005
56,34,Guanyu Zhou,2,53,15:21:48,21.829,21829
56,14,Nico Hulkenberg,1,33,14:33:26,29.431,29431
56,18,Kevin Magnussen,1,33,16:52:05,23.039,23039
56,18,Kevin Magnussen,2,52,15:10:07,23.895,23895
57,32,Max Verstappen,1,22,14:41:43,24.420,24420
57,32,Max Verstappen,2,24,14:03:41,29.637,29637
57,22,Sergio Perez,1,10,14:48:14,21.191,21191
57,22,Sergio Perez,2,22,14:32:20,23.000,23000
57,22,Sergio Perez,3,38,15:48:40,25.791,25791
57,13,Lewis Hamilton,1,9,15:01:42,25.245,25245
57,13,Lewis Hamilton,2,40,15:35:04,31.921,31921
57,26,George Russell,1,45,14:14:37,21.089,21089
57,17,Charles Leclerc,1,30,16:56:23,21.820,21820
57,17,Charles Leclerc,2,52,14:25:13,28.841,28841
57,27,Carlos Sainz,1,8,16:39:18,30.783,30783
57,20,Lando Norris,1,31,14:53:12,26.863,26863
57,20,Lando Norris,2,40,15:21:12,30.455,30455
57,23,Oscar Piastri,1,24,16:18:28,22.452,22452
57,23,Oscar Piastri,2,33,15:38:41,20.972,20972
57,2,Fernando Alonso,1,21,14:02:24,23.528,23528
57,2,Fernando Alonso,2,33,16:59:55,22.248,22248
57,30,Lance Stroll,1,44,16:43:13,25.392,25392
57,21,Esteban Ocon,1,27,16:40:14,21.390,21390
57,21,Esteban Ocon,2,31,15:13:32,29.787,29787
57,21,Esteban Ocon,3,37,15:00:13,20.890,20890
57,10,Pierre Gasly,1,21,16:20:29,26.866,26866
57,10,Pierre Gasly,2,29,16:48:10,26.902,26902
57,10,Pierre Gasly,3,39,15:35:38,28.555,28555
57,1,Alexander Albon,1,23,16:06:56,21.772,21772
57,1,Alexander Albon,2,50,14:39:03,20.504,20504
57,28,Logan Sargeant,1,8,15:46:36,27.791,27791
57,28,Logan Sargeant,2,25,14:03:23,23.113,23113
57,28,Logan Sargeant,3,27,16:12:27,24.027,24027
57,31,Yuki Tsunoda,1,12,15:41:01,25.087,25087
57,31,Yuki Tsunoda,2,31,14:57:07,25.373,25373
57,8,Nyck de Vries,1,24,14:58:40,23.853,23853
57,8,Nyck de Vries,2,37,14:56:59,31.671,31671
57,6,Valtteri Bottas,1,8,16:15:29,21.910,21910
57,6,Valtteri Bottas,2,15,16:35:17,29.999,29999
57,6,Valtteri Bottas,3,19,14:44:36,24.924,24924
57,34,Guanyu Zhou,1,52,14:04:25,23.011,23011
57,34,Guanyu Zhou,2,54,15:01:02,31.608,31608
57,14,Nico Hulkenberg,1,34,14:36:57,23.367,23367
57,14,Nico Hulkenberg,2,37,16:04:49,21.221,21221
57,18,Kevin Magnussen,1,26,14:51:17,28.350,28350
57,18,Kevin Magnussen,2,53,16:17:55,20.899,20899
57,18,Kevin Magnussen,3,54,14:44:28,23.581,23581
58,32,Max Verstappen,1,10,16:44:31,27.632,27632
58,32,Max Verstappen,2,44,16:54:47,24.293,24293
58,32,Max Verstappen,3,49,15:23:05,21.274,21274
58,22,Sergio Perez,1,37,14:23:42,29.422,29422
58,22,Sergio Perez,2,38,16:35:34,26.582,26582
58,13,Lewis Hamilton,1,48,15:11:37,26.181,26181
58,26,George Russell,1,30,14:52:43,25.291,25291
58,26,George Russell,2,37,16:34:26,28.602,28602
58,17,Charles Leclerc,1,13,15:56:08,30.365,30365
58,17,Charles Leclerc,2,35,15:41:29,25.952,25952
58,27,Carlos Sainz,1,42,14:21:32,23.191,23191
58,27,Carlos Sainz,2,51,14:38:21,30.741,30741
58,20,Lando Norris,1,18,14:52:44,22.785,22785
58,20,Lando Norris,2,44,14:52:26,26.993,26993
58,23,Oscar Piastri,1,10,14:36:00,29.012,29012
58,23,Oscar Piastri,2,40,16:42:10,24.673,24673
58,23,Oscar Piastri,3,42,16:45:50,24.215,24215
58,2,Fernando Alonso,1,15,16:59:25,26.616,26616
58,2,Fernando Alonso,2,28,16:52:25,29.070,29070
58,30,Lance Stroll,1,30,16:48:06,27.184,27184
58,21,Esteban Ocon,1,49,14:53:44,27.932,27932
58,10,Pierre Gasly,1,8,14:31:09,28.765,28765
58,10,Pierre Gasly,2,20,16:19:15,21.683,21683
58,10,Pierre Gasly,3,53,15:52:13,27.153,27153
58,1,Alexander Albon,1,14,14:01:18,20.885,20885
58,1,Alexander Albon,2,20,14:11:52,22.483,22483
58,28,Logan Sargeant,1,12,14:27:22,27.915,27915
58,28,Logan Sargeant,2,24,15:00:44,31.339,31339
58,31,Yuki Tsunoda,1,29,14:19:27,26.642,26642
58,31,Yuki Tsunoda,2,32,16:58:30,30.645,30645
58,8,Nyck de Vries,1,10,15:02:31,31.626,31626
58,8,Nyck de Vries,2,45,15:01:16,25.736,25736
58,6,Valtteri Bottas,1,32,15:44:37,22.105,22105
58,6,Valtteri Bottas,2,42,15:43:31,30.661,30661
58,34,Guanyu Zhou,1,10,15:16:34,21.922,21922
58,34,Guanyu Zhou,2,32,14:15:46,22.008,22008
58,34,Guanyu Zhou,3,39,14:29:24,30.843,30843
58,14,Nico Hulkenberg,1,23,14:20:19,28.188,28188
58,14,Nico Hulkenberg,2,46,16:54:28,29.554,29554
58,18,Kevin Magnussen,1,34,14:43:08,22.055,22055
59,32,Max Verstappen,1,9,15:04:32,28.795,28795
59,32,Max Verstappen,2,51,15:17:44,23.469,23469
59,22,Sergio Perez,1,42,15:37:07,21.298,21298
59,22,Sergio Perez,2,49,16:31:11,31.939,31939
59,13,Lewis Hamilton,1,10,16:21:27,25.256,25256
59,13,Lewis Hamilton,2,18,16:09:53,22.296,22296
59,13,Lewis Hamilton,3,26,14:30:31,21.758,21758
59,26,George Russell,1,32,14:49:24,31.213,31213
59,17,Charles Leclerc,1,19,15:55:43,24.160,24160
59,27,Carlos Sainz,1,22,16:58:07,27.785,27785
59,27,Carlos Sainz,2,39,14:08:08,22.163,22163
59,20,Lando Norris,1,44,15:31:23,20.887,20887
59,20,Lando Norris,2,46,15:01:45,31.951,31951
59,23,Oscar Piastri,1,31,16:06:26,30.901,30901
59,23,Oscar Piastri,2,52,14:17:27,28.260,28260
59,2,Fernando Alonso,1,12,14:16:56,21.567,21567
59,2,Fernando Alonso,2,35,15:30:25,31.390,31390
59,30,Lance Stroll,1,16,14:10:05,22.482,22482
59,30,Lance Stroll,2,23,14:42:12,29.845,29845
59,21,Esteban Ocon,1,31,15:30:04,29.631,29631
59,21,Esteban Ocon,2,42,14:37:26,31.252,31252
59,10,Pierre Gasly,1,10,14:09:19,24.305,24305
59,1,Alexander Albon,1,52,14:23:03,26.901,26901
59,28,Logan Sargeant,1,8,16:17:37,29.094,29094
59,28,Logan Sargeant,2,15,14:19:56,29.192,29192
59,31,Yuki Tsunoda,1,23,14:42:30,23.998,23998
59,31,Yuki Tsunoda,2,28,15:13:06,28.336,28336
59,31,Yuki Tsunoda,3,38,15:35:40,23.324,23324
59,8,Nyck de Vries,1,12,14:54:32,31.429,31429
59,8,Nyck de Vries,2,17,14:30:32,22.882,22882
59,6,Valtteri Bottas,1,12,16:48:26,24.547,24547
59,6,Valtteri Bottas,2,18,15:14:52,30.750,30750
59,6,Valtteri Bottas,3,44,15:03:48,24.800,24800
59,34,Guanyu Zhou,1,28,14:42:46,20.953,20953
59,34,Guanyu Zhou,2,33,15:28:38,26.622,26622
59,14,Nico Hulkenberg,1,16,16:56:26,30.574,30574
59,14,Nico Hulkenberg,2,22,16:10:15,31.084,31084
59,14,Nico Hulkenberg,3,38,16:18:31,30.313,30313
59,18,Kevin Magnussen,1,35,15:04:35,21.006,21006
59,18,Kevin Magnussen,2,46,16:57:49,21.890,21890
60,32,Max Verstappen,1,49,15:17:25,21.154,21154
60,22,Sergio Perez,1,29,16:38:20,25.472,25472
60,22,Sergio Perez,2,49,15:32:31,25.548,25548
60,13,Lewis Hamilton,1,45,16:59:43,31.890,31890
60,13,Lewis Hamilton,2,52,16:42:50,30.415,30415
60,26,George Russell,1,29,16:31:21,21.990,21990
60,26,George Russell,2,38,16:39:40,29.228,29228
60,17,Charles Leclerc,1,48,15:55:18,24.894,24894
60,27,Carlos Sainz,1,22,14:36:12,25.811,25811
60,27,Carlos Sainz,2,28,15:12:52,26.210,26210
60,20,Lando Norris,1,34,15:38:27,25.063,25063
60,20,Lando Norris,2,51,16:12:49,31.472,31472
60,23,Oscar Piastri,1,16,14:43:43,25.333,25333
60,23,Oscar Piastri,2,52,16:34:35,26.422,26422
60,2,Fernando Alonso,1,37,14:07:46,29.021,29021
60,2,Fernando Alonso,2,45,16:15:13,25.275,25275
60,30,Lance Stroll,1,29,16:51:31,23.499,23499
60,30,Lance Stroll,2,48,14:25:30,26.643,26643
60,21,Esteban Ocon,1,37,15:09:16,29.304,29304
60,21,Esteban Ocon,2,44,14:16:07,30.428,30428
60,10,Pierre Gasly,1,8,14:51:59,21.590,21590
60,10,Pierre Gasly,2,33,15:29:59,24.674,24674
60,10,Pierre Gasly,3,43,16:52:17,29.521,29521
60,1,Alexander Albon,1,20,14:27:40,24.853,24853
60,1,Alexander Albon,2,34,16:06:30,28.520,28520
60,28,Logan Sargeant,1,15,14:07:23,22.789,22789
60,28,Logan Sargeant,2,28,14:54:04,21.392,21392
60,31,Yuki Tsunoda,1,42,14:50:06,24.897,24897
60,31,Yuki Tsunoda,2,43,15:13:02,31.751,31751
60,8,Nyck de Vries,1,8,15:39:46,22.325,22325
60,8,Nyck de Vries,2,11,15:27:15,25.041,25041
60,8,Nyck de Vries,3,44,14:39:38,24.276,24276
60,6,Valtteri Bottas,1,25,14:09:01,26.292,26292
60,6,Valtteri Bottas,2,43,16:20:48,29.571,29571
60,34,Guanyu Zhou,1,32,16:39:01,23.828,23828
60,14,Nico Hulkenberg,1,13,15:07:06,24.919,24919
60,14,Nico Hulkenberg,2,44,15:14:15,24.533,24533
60,14,Nico Hulkenberg,3,47,16:10:57,28.028,28028
60,18,Kevin Magnussen,1,22,14:00:15,25.078,25078
61,32,Max Verstappen,1,35,15:28:13,30.325,30325
61,32,Max Verstappen,2,45,14:54:05,24.304,24304
61,22,Sergio Perez,1,17,16:48:24,26.799,26799
61,22,Sergio Perez,2,36,16:48:17,20.877,20877
61,13,Lewis Hamilton,1,51,15:50:56,28.553,28553
61,26,George Russell,1,9,16:39:24,28.676,28676
61,26,George Russell,2,28,16:13:23,27.744,27744
61,17,Charles Leclerc,1,12,16:43:24,30.346,30346
61,27,Carlos Sainz,1,33,14:20:22,23.893,23893
61,20,Lando Norris,1,23,14:24:38,25.262,25262
61,20,Lando Norris,2,53,14:43:59,28.195,28195
61,23,Oscar Piastri,1,49,15:45:51,21.559,21559
61,23,Oscar Piastri,2,52,15:36:22,20.858,20858
61,2,Fernando Alonso,1,9,16:28:58,27.648,27648
61,2,Fernando Alonso,2,39,14:27:16,27.449,27449
61,30,Lance Stroll,1,25,15:10:10,24.757,24757
61,30,Lance Stroll,2,31,16:41:33,24.090,24090
61,21,Esteban Ocon,1,10,15:03:48,26.749,26749
61,21,Esteban Ocon,2,20,14:45:58,24.245,24245
61,10,Pierre Gasly,1,47,16:03:16,31.892,31892
61,1,Alexander Albon,1,24,14:18:09,27.923,27923
61,28,Logan Sargeant,1,19,15:10:33,27.208,27208
61,28,Logan Sargeant,2,22,14:55:05,21.594,21594
61,28,Logan Sargeant,3,25,14:36:41,30.673,30673
61,31,Yuki Tsunoda,1,19,15:27:57,29.477,29477
61,31,Yuki Tsunoda,2,26,14:01:51,23.251,23251
61,8,Nyck de Vries,1,12,14:17:52,21.603,21603
61,8,Nyck de Vries,2,46,16:07:49,23.428,23428
61,8,Nyck de Vries,3,53,16:48:23,28.078,28078
61,6,Valtteri Bottas,1,17,14:50:00,23.560,23560
61,6,Valtteri Bottas,2,42,14:49:17,25.832,25832
61,34,Guanyu Zhou,1,9,14:25:08,28.765,28765
61,34,Guanyu Zhou,2,40,14:30:09,23.236,23236
61,14,Nico Hulkenberg,1,23,15:29:15,29.902,29902
61,14,Nico Hulkenberg,2,31,14:45:07,27.953,27953
61,14,Nico Hulkenberg,3,46,14:40:38,24.566,24566
61,18,Kevin Magnussen,1,12,14:18:29,22.726,22726
61,18,Kevin Magnussen,2,32,15:43:48,29.165,29165
62,32,Max Verstappen,1,42,16:29:41,27.117,27117
62,32,Max Verstappen,2,54,15:50:38,29.014,29014
62,22,Sergio Perez,1,24,15:10:32,29.076,29076
62,22,Sergio Perez,2,33,14:51:02,28.687,28687
62,13,Lewis Hamilton,1,46,15:07:38,26.521,26521
62,26,George Russell,1,27,15:31:12,20.891,20891
62,26,George Russell,2,31,14:27:49,20.762,20762
62,26,George Russell,3,32,14:28:55,30.960,30960
62,17,Charles Leclerc,1,16,15:15:09,25.447,25447
62,17,Charles Leclerc,2,49,14:57:28,20.768,20768
62,27,Carlos Sainz,1,33,15:56:13,28.121,28121
62,27,Carlos Sainz,2,37,14:26:03,28.090,28090
62,20,Lando Norris,1,17,14:18:23,30.986,30986
62,23,Oscar Piastri,1,37,16:55:27,26.833,26833
62,2,Fernando Alonso,1,26,16:35:30,26.312,26312
62,30,Lance Stroll,1,38,15:21:12,21.610,21610
62,21,Esteban Ocon,1,18,14:09:47,20.681,20681
62,21,Esteban Ocon,2,40,15:03:01,29.701,29701
62,10,Pierre Gasly,1,41,14:28:25,26.582,26582
62,10,Pierre Gasly,2,48,16:29:22,25.972,25972
62,1,Alexander Albon,1,26,16:37:07,21.334,21334
62,1,Alexander Albon,2,31,15:27:48,27.682,27682
62,28,Logan Sargeant,1,43,16:04:09,29.779,29779
62,28,Logan Sargeant,2,50,15:42:45,26.691,26691
62,31,Yuki Tsunoda,1,48,14:09:48,24.876,24876
62,31,Yuki Tsunoda,2,54,14:39:24,23.716,23716
62,8,Nyck de Vries,1,10,15:00:08,21.221,21221
62,8,Nyck de Vries,2,22,15:36:12,23.686,23686
62,6,Valtteri Bottas,1,17,16:16:58,29.462,29462
62,6,Valtteri Bottas,2,35,14:04:10,23.950,23950
62,34,Guanyu Zhou,1,24,14:29:58,21.582,21582
62,34,Guanyu Zhou,2,38,16:31:07,23.213,23213
62,34,Guanyu Zhou,3,54,16:29:51,21.810,21810
62,14,Nico Hulkenberg,1,31,15:36:35,28.182,28182
62,14,Nico Hulkenberg,2,47,16:21:40,29.477,29477
62,14,Nico Hulkenberg,3,54,15:33:09,31.394,31394
62,18,Kevin Magnussen,1,45,16:17:51,29.020,29020
62,18,Kevin Magnussen,2,53,14:14:52,30.229,30229
63,32,Max Verstappen,1,38,15:32:19,24.959,24959
63,22,Sergio Perez,1,33,16:19:51,21.340,21340
63,22,Sergio Perez,2,54,14:52:09,24.721,24721
63,13,Lewis Hamilton,1,22,14:59:06,28.107,28107
63,13,Lewis Hamilton,2,23,16:32:23,31.925,31925
63,26,George Russell,1,33,15:19:05,29.782,29782
63,26,George Russell,2,34,14:39:30,24.473,24473
63,17,Charles Leclerc,1,12,15:25:52,21.432,21432
63,17,Charles Leclerc,2,28,14:26:30,27.580,27580
63,17,Charles Leclerc,3,50,15:23:07,21.001,21001
63,27,Carlos Sainz,1,33,14:25:27,30.140,30140
63,27,Carlos Sainz,2,39,15:15:39,24.352,24352
63,20,Lando Norris,1,18,16:24:54,25.859,25859
63,20,Lando Norris,2,29,14:05:05,21.857,21857
63,20,Lando Norris,3,46,14:34:27,20.639,20639
